%auto-ignore
#2D Feldman-Cousin p-values (statistical only) for AFB and FH for the decay B+->K+mumu,
# obtained from the measurements described in LHCb-PAPER-2014-007

#The q2 range for these values is 6.00 < q2 < 7.00 GeV^{2}/c^{4}

# AFB     FH   p-value
0.0925  0.28125  0.01
0.0925  0.28875  0.01
0.0975  0.19875  0.02
0.0975  0.20625  0.05
0.0975  0.21375  0.02
0.0975  0.22125  0.02
0.0975  0.22875  0.04
0.0975  0.23625  0.02
0.0975  0.24375  0.02
0.0975  0.25125  0.01
0.0975  0.25875  0.02
0.0975  0.26625  0.01
0.0975  0.27375  0.03
0.0975  0.28125  0.01
0.0975  0.28875  0.01
