%auto-ignore
#2D Feldman-Cousin p-values (statistical only) for AFB and FH for the decay B+->K+mumu,
# obtained from the measurements described in LHCb-PAPER-2014-007

#The q2 range for these values is 18.00 < q2 < 19.00 GeV^{2}/c^{4}

# AFB     FH   p-value
0.087  0.39375  0.02
0.087  0.40425  0.03
0.087  0.41475  0.01
0.093  0.19425  0.08
0.093  0.20475  0.11
0.093  0.21525  0.16
0.093  0.22575  0.11
0.093  0.23625  0.13
0.093  0.24675  0.13
0.093  0.25725  0.14
0.093  0.26775  0.09
0.093  0.27825  0.08
0.093  0.28875  0.05
0.093  0.29925  0.08
0.093  0.30975  0.06
0.093  0.32025  0.06
0.093  0.33075  0.04
0.093  0.34125  0.08
0.093  0.35175  0.04
0.093  0.36225  0.03
0.093  0.37275  0.03
0.093  0.38325  0.03
0.093  0.39375  0.01
0.093  0.40425  0.01
0.093  0.41475  0.01
0.099  0.20475  0.05
0.099  0.21525  0.08
0.099  0.22575  0.08
0.099  0.23625  0.05
0.099  0.24675  0.09
0.099  0.25725  0.06
0.099  0.26775  0.04
0.099  0.27825  0.04
0.099  0.28875  0.07
0.099  0.29925  0.06
0.099  0.30975  0.08
0.099  0.32025  0.02
0.099  0.33075  0.03
0.099  0.34125  0.06
0.099  0.35175  0.05
0.099  0.36225  0.04
0.099  0.37275  0.03
0.099  0.38325  0.03
0.099  0.39375  0.01
0.099  0.40425  0.02
0.099  0.41475  0.01
0.105  0.21525  0.06
0.105  0.22575  0.04
0.105  0.23625  0.06
0.105  0.24675  0.05
0.105  0.25725  0.06
0.105  0.26775  0.06
0.105  0.27825  0.07
0.105  0.28875  0.09
0.105  0.29925  0.06
0.105  0.30975  0.04
0.105  0.32025  0.03
0.105  0.33075  0.04
0.105  0.34125  0.04
0.105  0.35175  0.03
0.105  0.36225  0.01
0.105  0.37275  0.02
0.105  0.38325  0.01
0.105  0.39375  0.01
0.105  0.40425  0.02
0.105  0.41475  0.01
0.111  0.22575  0.06
0.111  0.23625  0.04
0.111  0.24675  0.04
0.111  0.25725  0.06
0.111  0.26775  0.03
0.111  0.27825  0.06
0.111  0.28875  0.06
0.111  0.29925  0.03
0.111  0.30975  0.03
0.111  0.32025  0.01
0.111  0.33075  0.01
0.111  0.34125  0.02
0.111  0.35175  0.02
0.111  0.36225  0.01
0.111  0.37275  0.01
0.111  0.38325  0.01
0.111  0.39375  0.01
0.111  0.40425  0.01
0.117  0.23625  0.01
0.117  0.24675  0.02
0.117  0.25725  0.04
0.117  0.26775  0.03
0.117  0.27825  0.03
0.117  0.28875  0.04
0.117  0.29925  0.03
0.117  0.30975  0.01
0.117  0.32025  0.04
0.117  0.33075  0.03
0.117  0.34125  0.01
0.117  0.35175  0.03
0.117  0.36225  0.01
0.117  0.37275  0.02
0.117  0.38325  0.03
0.117  0.39375  0.02
0.117  0.41475  0.01
